2024-02-12 02:23:50.574 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:21:01.970 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@4e94669c], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@41bb1f09, com.mongodb.Jep395RecordCodecProvider@349f0ca4]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=hellcaster-blog.c9eictd.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-ulij18-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@66f2ec1c], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2024-05-19 23:21:02.009 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:21:02.013 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:21:03.790 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=593358600, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c5aee53d40ddfa5b131d, counter=3}, lastWriteDate=Sun May 19 23:20:59 IST 2024, lastUpdateTimeNanos=30636368008300}
2024-05-19 23:21:03.791 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=594482300, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000039, setVersion=26, topologyVersion=TopologyVersion{processId=6649c327402b694d6bf04f07, counter=6}, lastWriteDate=Sun May 19 23:20:59 IST 2024, lastUpdateTimeNanos=30636368458600}
2024-05-19 23:21:03.790 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=594905700, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c4530325aa61346a5b81, counter=4}, lastWriteDate=Sun May 19 23:20:59 IST 2024, lastUpdateTimeNanos=30636369551500}
2024-05-19 23:21:03.799 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 with max election id 7fffffff0000000000000039 and max set version 26
2024-05-19 23:21:05.765 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-05-19 23:21:05.972 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@71df5f30, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4895e8f6, org.springframework.security.web.context.SecurityContextHolderFilter@414e8b31, org.springframework.security.web.header.HeaderWriterFilter@2ba9f743, org.springframework.security.web.authentication.logout.LogoutFilter@7d49a1a0, com.prakarti.Blog.project.config.JWTAuthenticationFilter@ca2cd5e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1786150f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@14499b52, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@62808e9e, org.springframework.security.web.session.SessionManagementFilter@53432aef, org.springframework.security.web.access.ExceptionTranslationFilter@38394dc3, org.springframework.security.web.access.intercept.AuthorizationFilter@2e62e227]
2024-05-19 23:21:07.069 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-05-19 23:21:07.121 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/api'
2024-05-19 23:21:07.152 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Started BlogProjectApplication in 13.023 seconds (process running for 14.548)
2024-05-19 23:25:13.267 [http-nio-8081-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-19 23:25:13.268 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-19 23:25:13.269 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-05-19 23:25:13.407 [http-nio-8081-exec-2] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `com.prakarti.Blog.project.entity.enums.Role` from String "Admin": not one of the values accepted for Enum class: [USER, ADMIN]]
2024-05-19 23:31:14.825 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:31:14.919 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 6600 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-05-19 23:31:14.927 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - The following 1 profile is active: "dev"
2024-05-19 23:31:18.037 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-05-19 23:31:18.171 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 119 ms. Found 3 MongoDB repository interfaces.
2024-05-19 23:31:20.156 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-05-19 23:31:20.175 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-05-19 23:31:20.179 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 23:31:20.179 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-05-19 23:31:20.499 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2024-05-19 23:31:20.504 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5399 ms
2024-05-19 23:31:21.411 [cluster-ClusterId{value='664a3e71c9e8bb51159f6a03', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:31:21.499 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@7dd3981e], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@59313495, com.mongodb.Jep395RecordCodecProvider@4a04ca74]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=hellcaster-blog.c9eictd.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-ulij18-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@455cbf18], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2024-05-19 23:31:21.535 [cluster-ClusterId{value='664a3e71c9e8bb51159f6a03', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:31:21.537 [cluster-ClusterId{value='664a3e71c9e8bb51159f6a03', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:31:22.994 [cluster-ClusterId{value='664a3e71c9e8bb51159f6a03', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=810629900, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c5aee53d40ddfa5b131d, counter=3}, lastWriteDate=Sun May 19 23:31:18 IST 2024, lastUpdateTimeNanos=31255557133300}
2024-05-19 23:31:22.994 [cluster-ClusterId{value='664a3e71c9e8bb51159f6a03', description='null'}-ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=810255300, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c4530325aa61346a5b81, counter=4}, lastWriteDate=Sun May 19 23:31:18 IST 2024, lastUpdateTimeNanos=31255556830100}
